data_transacao,id_cliente,id_parceiro,qde_pontos,tipo_transacao
2026-03-02,351,1,239,pontuação
2026-04-30,312,6,637,pontuação
2026-04-18,92,3,312,pontuação
2026-02-09,76,29,458,pontuação
2026-01-04,331,26,745,pontuação
2026-04-07,140,27,980,pontuação
2026-01-26,145,25,734,pontuação
2026-05-04,734,32,231,pontuação
2026-02-26,253,30,968,pontuação
2026-01-25,536,29,24,pontuação
2026-01-06,988,34,882,pontuação
2026-05-03,542,33,498,pontuação
2026-03-14,380,17,268,pontuação
2026-01-14,507,28,398,pontuação
2026-01-16,653,24,397,pontuação
2026-03-11,211,40,592,pontuação
2026-02-20,703,33,148,pontuação
2026-05-01,750,18,754,pontuação
2026-01-06,642,1,409,pontuação
2026-04-24,207,33,472,pontuação
2026-01-01,556,37,655,pontuação
2026-04-28,511,30,847,pontuação
2026-01-31,579,2,182,pontuação
2026-02-09,47,20,184,pontuação
2026-02-26,901,1,686,pontuação
2026-03-19,206,21,587,pontuação
2026-04-03,689,24,312,pontuação
2026-01-19,887,40,321,pontuação
2026-04-12,113,15,913,pontuação
2026-01-12,95,34,89,pontuação
2026-03-03,46,5,245,pontuação
2026-02-27,747,9,898,pontuação
2026-04-20,806,32,336,pontuação
2026-04-20,412,37,782,pontuação
2026-04-16,865,18,113,pontuação
2026-04-05,509,29,257,pontuação
2026-01-21,428,8,863,pontuação
2026-01-07,147,16,195,pontuação
2026-01-19,314,30,765,pontuação
2026-01-25,836,25,665,pontuação
2026-01-23,852,24,925,pontuação
2026-04-16,88,3,870,pontuação
2026-04-16,494,12,385,pontuação
2026-03-02,279,12,235,pontuação
2026-03-11,208,20,828,pontuação
2026-02-03,847,35,196,pontuação
2026-01-08,219,27,280,pontuação
2026-04-15,139,37,707,pontuação
2026-01-08,506,11,459,pontuação
2026-02-13,323,33,642,pontuação
2026-03-07,208,23,262,pontuação
2026-03-11,92,6,376,pontuação
2026-04-18,415,22,3,pontuação
2026-03-15,465,30,4,pontuação
2026-01-31,140,16,540,pontuação
2026-02-24,222,11,185,pontuação
2026-03-08,720,18,508,pontuação
2026-01-04,262,1,764,pontuação
2026-01-15,765,9,203,pontuação
2026-02-15,812,17,566,pontuação
2026-03-25,566,15,522,pontuação
2026-01-09,588,36,644,pontuação
2026-04-02,952,16,172,pontuação
2026-03-27,240,32,132,pontuação
2026-04-01,578,23,514,pontuação
2026-01-21,920,36,701,pontuação
2026-03-14,85,5,968,pontuação
2026-02-19,320,38,742,pontuação
2026-01-05,362,15,476,pontuação
2026-03-06,968,2,106,pontuação
2026-03-14,734,16,773,pontuação
2026-03-17,724,34,762,pontuação
2026-02-04,680,17,913,pontuação
2026-01-28,930,24,876,pontuação
2026-02-27,867,5,24,pontuação
2026-03-15,478,33,577,pontuação
2026-01-25,789,26,426,pontuação
2026-03-21,451,31,355,pontuação
2026-02-16,193,17,236,pontuação
2026-02-11,67,1,537,pontuação
2026-01-25,81,12,218,pontuação
2026-03-01,331,16,246,pontuação
2026-02-08,386,15,821,pontuação
2026-04-30,403,30,567,pontuação
2026-04-07,145,26,155,pontuação
2026-03-10,704,4,316,pontuação
2026-03-14,59,27,417,pontuação
2026-05-02,745,24,588,pontuação
2026-03-25,822,32,457,pontuação
2026-02-09,716,30,701,pontuação
2026-04-03,356,13,670,pontuação
2026-01-26,691,17,766,pontuação
2026-02-28,653,28,706,pontuação
2026-01-07,677,2,876,pontuação
2026-03-22,935,9,442,pontuação
2026-02-04,520,21,368,pontuação
2026-01-30,353,7,616,pontuação
2026-01-04,319,14,989,pontuação
2026-03-03,951,5,145,pontuação
2026-03-12,487,27,629,pontuação
2026-02-27,590,16,945,pontuação
2026-05-03,27,14,197,pontuação
2026-03-23,339,23,275,pontuação
2026-04-13,166,6,643,pontuação
2026-01-25,413,30,966,pontuação
2026-01-20,888,8,70,pontuação
2026-01-10,364,39,253,pontuação
2026-02-08,554,8,739,pontuação
2026-04-16,109,12,198,pontuação
2026-02-18,955,9,913,pontuação
2026-04-29,922,35,346,pontuação
2026-03-20,473,13,186,pontuação
2026-02-07,152,26,438,pontuação
2026-04-11,406,31,85,pontuação
2026-04-25,503,19,804,pontuação
2026-02-18,720,40,374,pontuação
2026-04-18,174,21,710,pontuação
2026-03-13,151,40,979,pontuação
2026-01-10,116,35,336,pontuação
2026-03-25,556,16,781,pontuação
2026-05-03,549,36,430,pontuação
2026-02-13,10,19,369,pontuação
2026-01-12,697,19,693,pontuação
2026-02-14,363,12,169,pontuação
2026-04-11,295,14,955,pontuação
2026-01-06,824,37,257,pontuação
2026-04-21,681,3,455,pontuação
2026-03-22,733,20,416,pontuação
2026-03-31,443,36,685,pontuação
2026-03-13,677,14,171,pontuação
2026-01-01,526,31,63,pontuação
2026-02-24,816,31,357,pontuação
2026-04-09,978,29,66,pontuação
2026-05-05,10,27,116,pontuação
2026-03-30,897,34,782,pontuação
2026-04-11,498,5,759,pontuação
2026-02-09,697,16,153,pontuação
2026-01-20,517,37,24,pontuação
2026-03-18,131,6,537,pontuação
2026-02-23,848,40,332,pontuação
2026-04-12,72,23,902,pontuação
2026-04-24,617,4,602,pontuação
2026-04-21,397,6,512,pontuação
2026-04-28,352,15,294,pontuação
2026-01-24,328,33,957,pontuação
2026-04-21,751,2,923,pontuação
2026-01-21,618,22,993,pontuação
2026-04-08,603,16,509,pontuação
2026-04-06,430,36,527,pontuação
2026-02-06,921,5,991,pontuação
2026-01-13,869,9,179,pontuação
2026-03-27,520,8,727,pontuação
2026-04-16,635,16,883,pontuação
2026-01-27,711,20,755,pontuação
2026-02-10,430,2,580,pontuação
2026-01-02,654,21,734,pontuação
2026-02-17,580,12,111,pontuação
2026-04-07,461,15,756,pontuação
2026-02-11,114,28,206,pontuação
2026-04-03,810,2,523,pontuação
2026-02-03,623,17,19,pontuação
2026-04-30,434,3,637,pontuação
2026-02-20,784,1,932,pontuação
2026-02-27,57,15,732,pontuação
2026-01-24,300,24,530,pontuação
2026-04-25,545,21,265,pontuação
2026-02-09,211,27,336,pontuação
2026-04-02,149,19,684,pontuação
2026-04-21,293,36,441,pontuação
2026-02-03,696,20,105,pontuação
2026-04-23,553,3,790,pontuação
2026-04-05,556,10,310,pontuação
2026-01-01,309,11,185,pontuação
2026-03-17,826,17,754,pontuação
2026-04-14,765,10,811,pontuação
2026-04-09,557,14,143,pontuação
2026-01-26,575,36,106,pontuação
2026-01-08,550,37,322,pontuação
2026-03-15,194,2,492,pontuação
2026-04-05,330,31,337,pontuação
2026-03-11,470,2,806,pontuação
2026-04-13,647,27,371,pontuação
2026-01-29,478,36,345,pontuação
2026-05-05,572,4,375,pontuação
2026-02-24,976,34,324,pontuação
2026-03-31,725,19,730,pontuação
2026-01-06,586,11,28,pontuação
2026-04-01,923,2,709,pontuação
2026-02-03,197,10,258,pontuação
2026-01-13,122,10,358,pontuação
2026-01-05,541,23,252,pontuação
2026-02-16,420,11,97,pontuação
2026-03-23,226,14,467,pontuação
2026-03-31,438,25,823,pontuação
2026-04-30,902,28,625,pontuação
2026-01-04,264,39,805,pontuação
2026-01-25,983,2,630,pontuação
2026-01-12,156,3,649,pontuação
2026-03-06,570,6,295,pontuação
2026-01-13,412,27,161,pontuação
2026-02-02,490,1,810,pontuação
2026-02-02,480,25,969,pontuação
2026-01-08,865,8,71,pontuação
2026-03-18,905,6,167,pontuação
2026-04-09,239,4,107,pontuação
2026-05-04,854,33,455,pontuação
2026-03-09,89,39,91,pontuação
2026-04-25,375,15,15,pontuação
2026-04-13,926,10,643,pontuação
2026-02-24,635,5,454,pontuação
2026-02-03,11,1,228,pontuação
2026-05-01,888,4,386,pontuação
2026-04-30,845,20,422,pontuação
2026-03-21,38,22,628,pontuação
2026-01-14,785,22,161,pontuação
2026-01-20,115,30,334,pontuação
2026-03-22,662,32,46,pontuação
2026-01-27,778,26,173,pontuação
2026-02-10,817,29,441,pontuação
2026-03-04,870,29,450,pontuação
2026-02-20,121,15,875,pontuação
2026-04-03,820,18,849,pontuação
2026-02-21,37,16,943,pontuação
2026-04-02,180,4,695,pontuação
2026-03-01,480,16,987,pontuação
2026-02-11,230,38,653,pontuação
2026-02-02,807,19,811,pontuação
2026-02-22,414,31,21,pontuação
2026-03-08,110,39,219,pontuação
2026-02-21,447,4,956,pontuação
2026-02-13,448,32,369,pontuação
2026-05-05,458,16,396,pontuação
2026-02-13,752,29,618,pontuação
2026-01-07,198,37,312,pontuação
2026-01-29,4,35,524,pontuação
2026-03-08,577,13,391,pontuação
2026-01-17,375,11,911,pontuação
2026-05-01,863,13,947,pontuação
2026-03-31,364,6,819,pontuação
2026-02-17,368,36,799,pontuação
2026-02-17,450,30,925,pontuação
2026-01-16,392,36,161,pontuação
2026-04-01,339,27,706,pontuação
2026-03-17,209,17,109,pontuação
2026-03-31,726,30,507,pontuação
2026-03-31,703,39,469,pontuação
2026-03-16,633,26,542,pontuação
2026-01-29,661,29,792,pontuação
2026-01-13,258,11,123,pontuação
2026-03-14,138,11,344,pontuação
2026-01-10,875,38,501,pontuação
2026-01-22,583,1,501,pontuação
2026-02-15,546,19,222,pontuação
2026-01-25,678,10,840,pontuação
2026-03-30,83,36,889,pontuação
2026-01-16,113,10,251,pontuação
2026-03-14,98,20,445,pontuação
2026-01-18,580,4,215,pontuação
2026-04-15,967,29,334,pontuação
2026-04-30,268,6,595,pontuação
2026-01-24,658,30,918,pontuação
2026-01-06,548,5,906,pontuação
2026-03-15,454,29,910,pontuação
2026-04-03,616,29,600,pontuação
2026-02-13,623,4,214,pontuação
2026-02-10,797,37,862,pontuação
2026-02-25,721,32,571,pontuação
2026-02-08,391,7,165,pontuação
2026-04-27,888,5,41,pontuação
2026-02-23,158,7,280,pontuação
2026-01-07,778,40,179,pontuação
2026-05-05,449,22,845,pontuação
2026-01-16,469,11,339,pontuação
2026-03-27,922,38,264,pontuação
2026-01-24,356,34,18,pontuação
2026-01-31,664,39,898,pontuação
2026-02-14,774,14,286,pontuação
2026-04-27,218,2,772,pontuação
2026-01-21,447,11,908,pontuação
2026-05-04,732,4,682,pontuação
2026-03-11,327,22,645,pontuação
2026-03-11,584,8,503,pontuação
2026-03-04,345,17,982,pontuação
2026-01-03,840,4,919,pontuação
2026-02-08,71,19,997,pontuação
2026-05-02,809,37,48,pontuação
2026-03-26,452,40,687,pontuação
2026-01-02,356,31,558,pontuação
2026-03-25,125,23,667,pontuação
2026-02-17,275,26,703,pontuação
2026-05-05,436,30,846,pontuação
2026-02-25,490,23,161,pontuação
2026-03-28,3,30,574,pontuação
2026-02-24,807,30,839,pontuação
2026-04-11,532,2,442,pontuação
2026-03-28,886,8,784,pontuação
2026-03-30,881,33,801,pontuação
2026-03-04,448,13,630,pontuação
2026-04-10,931,22,356,pontuação
2026-01-24,226,14,313,pontuação
2026-03-28,415,7,416,pontuação
2026-01-11,693,1,220,pontuação
2026-03-19,225,36,426,pontuação
2026-04-30,216,7,72,pontuação
2026-03-01,20,8,975,pontuação
2026-04-20,456,19,125,pontuação
2026-01-11,816,39,92,pontuação
2026-04-17,796,25,346,pontuação
2026-01-09,265,11,156,pontuação
2026-03-21,439,2,798,pontuação
2026-03-07,55,8,337,pontuação
2026-02-18,999,9,103,pontuação
2026-02-26,211,5,210,pontuação
2026-02-01,638,34,785,pontuação
2026-04-30,626,28,820,pontuação
2026-03-23,665,37,847,pontuação
2026-02-04,134,35,221,pontuação
2026-04-30,446,18,824,pontuação
2026-03-12,349,4,895,pontuação
2026-02-07,118,25,1000,pontuação
2026-02-04,22,40,738,pontuação
2026-03-12,154,21,596,pontuação
2026-05-01,150,13,681,pontuação
2026-04-18,3,20,650,pontuação
2026-03-28,664,14,969,pontuação
2026-03-17,732,12,554,pontuação
2026-03-13,414,19,453,pontuação
2026-02-12,712,12,803,pontuação
2026-02-12,941,28,554,pontuação
2026-04-14,389,22,407,pontuação
2026-04-23,326,10,435,pontuação
2026-02-17,198,34,503,pontuação
2026-02-14,115,17,949,pontuação
2026-02-28,825,20,397,pontuação
2026-02-16,68,15,477,pontuação
2026-04-02,540,2,324,pontuação
2026-03-14,575,19,554,pontuação
2026-03-20,14,22,450,pontuação
2026-04-05,969,5,204,pontuação
2026-01-15,315,22,760,pontuação
2026-04-26,460,15,23,pontuação
2026-03-15,72,15,660,pontuação
2026-03-05,766,4,983,pontuação
2026-02-06,685,36,990,pontuação
2026-04-07,62,34,660,pontuação
2026-04-28,31,16,322,pontuação
2026-05-01,166,33,427,pontuação
2026-01-10,125,37,342,pontuação
2026-03-23,697,28,389,pontuação
2026-01-25,322,28,929,pontuação
2026-02-03,799,24,254,pontuação
2026-04-13,887,22,534,pontuação
2026-04-16,10,39,561,pontuação
2026-01-11,396,36,97,pontuação
2026-01-25,465,18,990,pontuação
2026-02-01,612,33,436,pontuação
2026-04-06,299,6,776,pontuação
2026-03-14,183,30,403,pontuação
2026-01-04,316,9,425,pontuação
2026-03-21,4,9,649,pontuação
2026-01-08,507,22,981,pontuação
2026-04-18,27,21,507,pontuação
2026-03-05,226,30,720,pontuação
2026-04-10,88,36,698,pontuação
2026-02-25,985,30,318,pontuação
2026-02-10,320,31,711,pontuação
2026-01-04,152,8,763,pontuação
2026-01-29,393,19,978,pontuação
2026-01-08,2,24,607,pontuação
2026-01-30,314,29,357,pontuação
2026-02-25,731,15,725,pontuação
2026-05-05,335,9,925,pontuação
2026-02-02,226,12,879,pontuação
2026-01-08,494,10,33,pontuação
2026-01-28,692,1,731,pontuação
2026-02-17,205,29,30,pontuação
2026-01-17,113,17,72,pontuação
2026-01-12,431,2,612,pontuação
2026-03-03,936,40,263,pontuação
2026-01-11,384,23,446,pontuação
2026-04-27,178,25,865,pontuação
2026-04-07,300,27,566,pontuação
2026-04-13,281,31,162,pontuação
2026-01-17,889,13,918,pontuação
2026-01-25,662,19,650,pontuação
2026-01-04,50,15,813,pontuação
2026-01-04,959,6,119,pontuação
2026-04-27,861,12,715,pontuação
2026-03-01,954,13,770,pontuação
2026-01-27,815,30,631,pontuação
2026-03-15,893,8,128,pontuação
2026-03-11,406,31,998,pontuação
2026-02-15,478,8,540,pontuação
2026-01-11,283,30,768,pontuação
2026-02-28,689,35,671,pontuação
2026-01-05,19,19,853,pontuação
2026-02-21,415,27,983,pontuação
2026-01-18,606,23,985,pontuação
2026-01-12,65,38,332,pontuação
2026-01-22,931,20,796,pontuação
2026-01-09,786,5,897,pontuação
2026-04-19,938,34,680,pontuação
2026-03-08,100,15,131,pontuação
2026-03-07,862,19,112,pontuação
2026-02-25,912,18,643,pontuação
2026-01-30,812,18,128,pontuação
2026-02-22,328,11,116,pontuação
2026-02-20,61,21,834,pontuação
2026-01-14,215,10,998,pontuação
2026-03-27,415,35,146,pontuação
2026-03-12,167,21,649,pontuação
2026-04-23,4,19,515,pontuação
2026-03-29,642,14,528,pontuação
2026-01-02,252,3,654,pontuação
2026-01-08,621,34,399,pontuação
2026-03-10,796,39,199,pontuação
2026-01-16,740,4,187,pontuação
2026-02-10,830,23,695,pontuação
2026-03-03,470,38,238,pontuação
2026-04-22,155,20,152,pontuação
2026-03-28,558,13,280,pontuação
2026-01-21,772,6,964,pontuação
2026-01-01,433,12,147,pontuação
2026-05-03,818,25,999,pontuação
2026-02-11,98,38,499,pontuação
2026-04-12,195,23,800,pontuação
2026-04-21,866,38,737,pontuação
2026-03-20,381,34,869,pontuação
2026-02-08,998,18,463,pontuação
2026-05-01,282,13,870,pontuação
2026-01-31,652,25,189,pontuação
2026-04-03,833,35,39,pontuação
2026-03-10,491,15,102,pontuação
2026-02-06,737,8,529,pontuação
2026-05-04,827,11,258,pontuação
2026-04-14,536,40,347,pontuação
2026-04-01,465,15,238,pontuação
2026-04-11,188,9,899,pontuação
2026-01-21,371,11,474,pontuação
2026-03-18,994,15,352,pontuação
2026-04-18,608,5,955,pontuação
2026-03-29,692,24,273,pontuação
2026-04-30,332,38,836,pontuação
2026-05-03,497,21,794,pontuação
2026-04-25,226,6,665,pontuação
2026-04-30,189,7,360,pontuação
2026-03-19,125,15,98,pontuação
2026-02-13,685,26,437,pontuação
2026-02-13,289,18,325,pontuação
2026-01-07,144,30,216,pontuação
2026-02-27,392,7,223,pontuação
2026-03-05,115,29,760,pontuação
2026-01-15,672,37,907,pontuação
2026-01-18,626,20,455,pontuação
2026-03-19,312,3,677,pontuação
2026-04-01,167,28,322,pontuação
2026-04-19,364,2,55,pontuação
2026-02-20,764,26,477,pontuação
2026-03-05,606,24,51,pontuação
2026-03-06,9,20,790,pontuação
2026-03-17,592,8,851,pontuação
2026-03-01,868,25,993,pontuação
2026-04-18,779,24,901,pontuação
2026-03-04,874,19,814,pontuação
2026-04-06,479,6,735,pontuação
2026-04-11,499,32,102,pontuação
2026-01-21,335,34,804,pontuação
2026-03-03,618,2,918,pontuação
2026-03-01,809,10,926,pontuação
2026-04-20,405,27,517,pontuação
2026-03-27,801,39,364,pontuação
2026-03-03,373,21,546,pontuação
2026-04-26,956,29,160,pontuação
2026-04-27,578,34,332,pontuação
2026-02-10,373,20,323,pontuação
2026-01-22,129,21,240,pontuação
2026-02-14,835,36,118,pontuação
2026-01-03,641,35,878,pontuação
2026-01-12,969,27,973,pontuação
2026-02-18,244,12,691,pontuação
2026-03-21,977,29,734,pontuação
2026-01-07,384,35,812,pontuação
2026-05-01,218,32,784,pontuação
2026-02-24,200,14,46,pontuação
2026-01-16,487,10,471,pontuação
2026-02-24,572,39,569,pontuação
2026-04-15,696,29,552,pontuação
2026-04-25,425,39,452,pontuação
2026-01-24,672,26,696,pontuação
2026-03-16,52,35,689,pontuação
2026-02-26,317,32,370,pontuação
2026-04-09,609,5,255,pontuação
2026-02-10,627,19,588,pontuação
2026-02-09,812,37,367,pontuação
2026-04-17,342,36,445,pontuação
2026-03-04,768,29,690,pontuação
2026-01-12,873,4,325,pontuação
2026-03-04,855,2,743,pontuação
2026-03-30,888,29,86,pontuação
2026-01-06,229,12,144,pontuação
2026-03-17,461,33,891,pontuação
2026-01-13,680,5,79,pontuação
2026-03-08,203,11,219,pontuação
2026-03-28,840,35,308,pontuação
2026-02-12,618,37,524,pontuação
2026-01-02,721,18,12,pontuação
2026-02-26,187,30,424,pontuação
2026-01-11,966,30,599,pontuação
2026-02-19,65,2,679,pontuação
2026-04-28,289,36,450,pontuação
2026-03-03,838,31,786,pontuação
2026-04-11,229,38,250,pontuação
2026-01-28,687,12,410,pontuação
2026-04-09,460,30,564,pontuação
2026-04-17,336,14,846,pontuação
2026-04-09,568,15,391,pontuação
2026-04-15,66,12,227,pontuação
2026-03-22,867,21,528,pontuação
2026-04-28,482,1,535,pontuação
2026-03-08,882,13,228,pontuação
2026-03-05,729,32,814,pontuação
2026-02-01,533,10,336,pontuação
2026-01-09,67,7,270,pontuação
2026-03-28,437,7,198,pontuação
2026-02-27,665,40,479,pontuação
2026-03-20,745,21,40,pontuação
2026-04-07,533,23,304,pontuação
2026-03-30,245,14,547,pontuação
2026-01-05,772,39,844,pontuação
2026-04-01,439,23,250,pontuação
2026-04-14,7,5,43,pontuação
2026-04-11,842,3,380,pontuação
2026-01-30,409,11,73,pontuação
2026-01-05,735,39,580,pontuação
2026-04-30,342,30,266,pontuação
2026-02-01,214,16,628,pontuação
2026-05-03,182,21,889,pontuação
2026-04-01,70,9,987,pontuação
2026-04-14,354,20,86,pontuação
2026-03-23,182,5,730,pontuação
2026-01-02,395,2,737,pontuação
2026-05-04,841,23,656,pontuação
2026-04-30,809,16,78,pontuação
2026-01-05,177,4,114,pontuação
2026-02-24,354,39,718,pontuação
2026-02-21,588,21,129,pontuação
2026-03-14,70,6,177,pontuação
2026-03-16,191,12,692,pontuação
2026-02-17,847,24,319,pontuação
2026-03-28,528,11,901,pontuação
2026-01-10,511,37,855,pontuação
2026-02-05,667,34,645,pontuação
2026-05-05,699,33,572,pontuação
2026-01-25,690,13,579,pontuação
2026-01-20,944,23,585,pontuação
2026-04-19,222,11,797,pontuação
2026-03-07,211,25,970,pontuação
2026-04-24,987,26,1000,pontuação
2026-01-11,354,17,816,pontuação
2026-03-21,386,19,685,pontuação
2026-03-04,721,13,382,pontuação
2026-04-11,308,10,440,pontuação
2026-04-09,144,26,495,pontuação
2026-04-25,18,29,288,pontuação
2026-03-24,226,29,248,pontuação
2026-04-10,115,27,122,pontuação
